"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"NAAA",-0.13517854,2.00013419,-0.13813617,0.22882987,0.20538369,-0.19789931,0.01542341,-0.23301047,0.06542696,-0.2327076
"CNOT6L",0.04324783,0.05407782,0.77750244,-0.15309992,-0.20276421,-0.32919976,1.5860549,-0.1489439,1.45992139,-0.22279958
"SCD5",-0.9317356,-0.9628862,-0.7334774,-0.921391,-0.9420304,-0.3713795,-0.7477904,2.3269432,-0.8100238,1.1423708
"PLAC8",1.1045917,2.6248704,-0.3193896,0.1319268,0.4452483,-0.3939491,0.40834,-0.3482056,0.3246638,-0.3904131
"SPARCL1",-1.8411888,-1.8884963,14.1327082,-1.7899386,-1.8658396,7.6270474,-1.7748288,-1.3718406,-1.8564034,2.339313
"ABCG2",-0.2282185,-0.2215022,28.716218,-0.1925714,-0.1349595,0.1898516,-0.2125987,-0.2136927,-0.220554,-0.1903708
"DAPP1",0.92206695,2.53895278,-0.23945593,0.22569624,0.16732913,-0.28374839,0.05630214,-0.23701106,0.39565732,-0.28108135
"EMCN",-0.12292557,-0.13803833,19.76070712,-0.12025375,-0.13278599,0.3700362,-0.1211683,-0.10248812,-0.13382073,-0.13213542
"BANK1",8.52205251,1.34178696,0.12992227,-0.01625739,-0.09097668,-0.08892336,-0.10181958,-0.11341887,-0.10698894,-0.07632047
"UGT8",-0.36531319,-0.46281091,-0.36429272,-0.44066165,-0.4449567,-0.44086677,-0.31548924,10.03818357,-0.33303429,0.02392742
"SLC7A11",-0.15168177,0.27648613,7.53873671,-0.14161379,-0.26127643,0.94095848,-0.19353827,-0.07018878,-0.21953057,0.14154566
"HHIP",-0.27884752,-0.2818248,-0.15356232,-0.26245363,-0.26725874,-0.21082594,-0.19698198,9.51763186,-0.20280513,-0.17880771
"EDNRA",-0.159530713,-0.173124891,0.488798846,-0.157168893,-0.158568189,6.327162669,-0.113751832,-0.090569946,-0.13082348,-0.001984764
"FBXW7",0.640833333,0.007600623,0.142686531,-0.075531442,-0.104208882,-0.064722445,0.178055482,-0.063598146,0.177639571,0.037229438
"GRIA2",-0.85275921,-0.92497213,-0.81694025,-0.87576739,-0.89381849,-0.7546118,-0.70338171,-0.07830601,-0.70250451,1.20806081
"TMEM144",-0.53710009,-0.29566913,-0.34632255,-0.13533975,-0.04829658,-0.49993234,-0.3891238,13.05668629,-0.41111746,-0.43694214
"MARCH1",0.07901533,1.36628597,-0.63100034,0.85394921,0.6983404,-0.70216726,-0.51921757,0.14277613,-0.57730396,-0.60361967
"CPE",-0.84565626,-0.89343087,0.04901211,-0.8336956,-0.885166,1.64160113,-0.72135675,-0.53188555,-0.75925533,1.10942145
"SPOCK3",-0.3691894,-0.3569414,0.4973542,-0.3232812,-0.3368471,-0.3460243,-0.2602878,13.836821,-0.262014,-0.3122278
"SCRG1",-1.449959,-1.4223973,-1.2965583,-1.4019223,-1.4349833,-1.0559209,-1.2248907,-0.2415297,-1.236349,1.9789007
"GPM6A",-1.2102039,-1.2995846,-1.1621345,-1.2421663,-1.2792621,-0.8939315,-1.0773213,-0.8773248,-1.1032183,1.7495766
"SPCS3",0.78894786,0.07513934,0.53073073,0.16240481,0.06676552,-0.21839157,0.088666,0.07392554,0.05170452,-0.15926575
"LINC02362",6.85439267,0.03492046,-0.01351235,-0.03273713,-0.04201683,-0.07275253,-0.03665401,-0.01962556,-0.01702747,-0.05782405
"ACSL1",-0.56738053,0.07857631,-0.63849616,1.19377243,0.63445628,-0.41101732,-0.5464678,0.0204573,-0.59568227,-0.70809408
"TPPP",-0.3459542,-0.3486465,-0.2569812,-0.3193621,-0.3214607,-0.3136682,-0.2310707,11.8968507,-0.2365219,-0.2128002
"SEMA5A",-0.7516525,-0.799734,-0.6009862,-0.76335,-0.7793017,-0.1624368,-0.6015805,-0.1079238,-0.6256054,1.0167552
"RETREG1",-0.40797909,-0.40461967,-0.38218757,-0.4232992,-0.45938351,-0.27167787,-0.15534803,4.70398659,-0.01987756,0.27320241
"BASP1",0.03394178,2.28654382,-0.6677211,0.45993193,0.56228513,-0.30066548,-0.61979622,-0.69053747,-0.6637133,-0.25863999
"IL7R",-0.4419371,0.4850263,-1.5835529,-0.9550043,-1.2776841,-1.3677488,2.9241797,-1.3861076,17.7375526,-1.5571138
"FYB1",-0.84751567,0.03926333,-0.989382,0.82084612,1.36938722,-1.04089907,0.61620264,-0.95381548,0.58901702,-1.09979811
"DAB2",-0.78067015,-0.36086214,0.52656388,1.29166627,0.94230955,-0.01769556,-0.66384613,-0.74418687,-0.75586903,-0.85365853
"C7",-0.246708,-0.2335875,0.5181045,-0.2178493,-0.2027254,14.1345621,-0.1680572,0.3434725,-0.170841,-0.2125678
"SELENOP",-1.2037992,-1.1462642,-0.2746996,0.5526261,-0.2993923,-0.5060218,-1.0342884,18.5774147,-1.075699,-0.7247991
"EMB",-0.01706491,0.02767222,-0.61733287,0.21266821,0.30533613,-0.63952923,1.83357117,-0.56252741,1.64737749,-0.66280512
"PARP8",-0.1677966,-0.1731571,-0.3845013,-0.1479042,-0.1598326,-0.3123305,2.4553119,-0.3530428,1.4405575,-0.3202826
"ITGA1",-0.2836562,-0.3086687,14.3934653,-0.3088584,-0.3217043,6.0492096,1.5097428,-0.2480115,-0.0180123,-0.271385
"GZMK",0.1701642,-0.6876371,-1.1244528,-0.9970538,-1.1127051,-1.0747263,16.6681973,-0.9905541,0.7873402,-1.1793623
"GZMA",-0.07568204,-0.77579028,-1.14366718,-1.03142509,-1.11588244,-1.07783076,15.67940884,-1.04845254,2.14777648,-1.19901364
"GAPT",0.2542881,1.739349,-0.3103176,0.4847751,0.3492863,-0.3495424,-0.2304469,-0.3106824,-0.2685867,-0.351768
"MAP1B",-1.202557,-1.3242629,0.293372,-1.2407035,-1.2922236,1.8309818,-1.084582,2.7199333,-1.1194113,1.4704464
"EDIL3",-0.5943754,-0.5960705,0.9358779,-0.549057,-0.5607927,0.4650826,-0.4435401,20.205436,-0.4370968,-0.3823341
"LINC00461",-0.7457092,-0.7736735,-0.6569325,-0.7322376,-0.7590253,-0.4742616,-0.5849904,-0.4004643,-0.613899,1.0186163
"MEF2C",0.0254514,0.76880079,0.09591737,0.57088232,1.66634462,-0.44164793,-0.77715136,-0.88084664,-0.84692463,-0.79977852
"NR2F1",-0.6428398,-0.6978335,-0.2609547,-0.6566235,-0.680072,2.4801197,-0.5248446,-0.3843314,-0.5564414,0.7735379
"RHOBTB3",-0.9247973,-0.8982508,-0.6607819,-0.716093,-0.7712233,0.1240235,-0.6992912,0.3941998,-0.7207408,0.8861739
"TNFAIP8",0.72753828,1.26730671,-0.3804609,0.26502932,-0.02345607,-0.30742403,1.24408035,-0.43760212,1.60739449,-0.50678734
"SLC12A2",-0.37530593,-0.36760328,1.6422159,-0.38477933,-0.40623674,0.459344,-0.2237765,6.32884253,-0.25021171,0.0046235
"CDC42SE2",0.2206713,0.45379587,-0.18482162,-0.07276813,-0.11580639,-0.37462412,1.34468216,0.40493467,1.07851034,-0.24327235
"IRF1",1.15772416,0.38371996,-0.0830773,-0.03179053,-0.3178563,-0.23298581,2.45005603,1.27422899,2.04098939,-0.51709436
"TGFBI",-1.2012286,-0.3258979,-1.1080428,2.5763762,0.4121842,-0.1105385,-1.0000316,-1.2409217,-1.0581715,-1.1698473
"SPOCK1",-0.46833084,-0.46682786,-0.37272079,-0.4350024,-0.45464131,-0.04659059,-0.33690035,5.29554446,-0.3511608,0.34668793
"MZB1",33.42685698,-0.16180815,-0.183736,-0.29040588,-0.31437315,-0.33223842,0.34610353,-0.31524308,0.60842029,-0.31978436
"ECSCR",-0.16889041,-0.14439552,23.48988279,-0.14676093,-0.15848555,0.10461318,-0.10957307,-0.14095643,-0.08242865,-0.15506665
"CD14",-1.4931589,-0.3596879,-1.539038,1.948527,2.6947007,-1.5922275,-1.4253442,-1.5410294,-1.4976631,-1.6621574
"CSF1R",-0.9001434,0.4564737,-0.9316146,0.9412781,1.8866907,-0.9630246,-0.8225163,-0.899,-0.9048613,-1.0218228
"PDGFRB",-0.24454347,-0.10038822,1.11345216,-0.22433213,-0.22997841,9.35224442,-0.1471432,-0.10950118,-0.20120478,-0.02101448
"CD74",-0.8290497,14.0365948,-3.1976524,3.8398599,5.8991013,-3.67755,-2.6058116,-3.6074251,-3.0660479,-3.7941182
"SPARC",-1.2108172,-1.2502876,21.6451687,-1.0698163,-1.1749859,9.7894948,-1.0630294,0.4636686,-1.1253779,0.9073797
"HAVCR2",-0.6172533,0.5778099,-0.6239682,0.6562538,1.1221027,-0.6798362,-0.2402731,-0.5964905,-0.3899367,-0.7017226
"ITK",-0.09867845,-0.23049526,-0.30526284,-0.28455854,-0.32109145,-0.30774571,1.88995113,-0.27267661,2.98416552,-0.32412384
"LTC4S",-0.4838297,0.4022941,-0.5789348,0.4437869,1.4005525,-0.6871313,-0.5027485,-0.6300258,-0.4992722,-0.7031056
"IRF4",2.47348985,0.98528117,-0.20175378,-0.06357577,-0.18593125,-0.19724499,0.85752412,-0.16600503,1.29945775,-0.20309542
"SERPINB1",-0.46389369,1.37442148,-0.23781227,0.82121574,0.58194485,-0.51353553,-0.04099976,0.07266965,0.2691936,-0.70436519
"TUBB2A",-0.83249776,-0.83815983,-0.59858751,-0.74263903,-0.76951883,-0.06935152,-0.53319498,-0.38068461,-0.56477072,0.91170347
"TUBB2B",-1.8920271,-1.9463415,-1.546759,-1.8579808,-1.8831702,-1.083192,-1.5688612,-0.6320357,-1.5327802,2.3512152
"LY86",-0.3093447,0.8540205,-0.6203007,0.6020643,1.3483698,-0.6862567,-0.5262316,-0.6476935,-0.5798323,-0.7195038
"TXNDC5",3.62786058,-0.22586613,0.53971117,-0.07884464,-0.10078094,1.01592768,-0.159499,-0.06319284,-0.18005143,0.03567316
"EDN1",-0.24871219,-0.24753406,21.98760887,-0.09108872,0.23756259,-0.21071224,-0.27223497,-0.28215017,-0.28476427,-0.26966746
"CD83",0.3506704,1.601896,-1.0218842,0.8982168,1.9434769,-0.9622481,-0.7938731,-0.9508357,-0.8496234,-1.0608521
"SOX4",-1.4506781,-1.3929504,0.3083934,-1.4353428,-1.4674477,-0.5705915,-1.2907396,-0.9695268,-1.2466589,1.9963105
"RIPOR2",1.4273111,0.6120071,-0.2852957,0.2312989,-0.4093078,-0.3866282,1.3229665,-0.3710474,1.8819937,-0.3508887
"MOG",-0.4540173,-0.4431813,-0.3342125,-0.4227229,-0.4263593,-0.4175296,-0.3253573,16.8918989,-0.3264505,-0.3378218
"HLA-F",0.04804088,0.29150934,-0.15752031,-0.03784042,0.02903704,-0.36818294,1.98601768,0.15003611,1.16197493,-0.41044889
"HLA-E",-0.02723913,0.35406225,1.77397041,0.44465403,1.04170549,-0.76993637,1.83427772,-0.47587904,1.27109298,-1.1009336
"IER3",-1.23150677,0.07354324,-1.26414259,1.72154869,2.6199155,-0.78805237,-1.257541,-1.44318793,-1.37158887,-1.57644317
"LTB",3.2512782,2.7146761,-1.0718392,-0.9323971,-1.0647679,-1.0949381,1.6498729,-1.0416599,14.428396,-1.1715193
"LST1",-0.762837,2.0549909,-0.7720054,0.9609966,1.2700464,-0.8590739,-0.62484,-0.8010781,-0.5756949,-0.8388268
"AIF1",-1.471381,1.718275,-1.430561,1.85066,2.583146,-1.585525,-1.299566,-1.530162,-1.414328,-1.624388
"NOTCH4",-0.095749763,0.006385123,8.970615246,-0.141781129,-0.09064388,-0.067351671,-0.1462201,0.177346283,-0.168859041,0.022959011
"HLA-DRA",-0.5695946,17.8806452,-3.1174388,3.7827903,4.9772194,-3.2534045,-2.7149354,-3.2285069,-3.0545241,-3.3849095
"HLA-DRB1",-0.2992581,15.6554818,-2.1765213,2.8576942,3.1755109,-2.428314,-1.1837336,-2.3822844,-1.8483974,-2.5238612
"HLA-DQA1",0.914069,16.3086808,-1.2515358,1.441973,1.412933,-1.2218414,-0.7220155,-1.1434012,-0.9647463,-1.2922179
"HLA-DQB1",0.02451869,8.02123593,-1.18362826,1.37523012,1.78430223,-1.22705013,-0.69221545,-1.16706332,-0.95510823,-1.29945178
"HLA-DQA2",-0.09739984,2.47570711,-0.41315184,0.32248785,0.89289138,-0.47825707,-0.19704946,-0.42691468,-0.40108955,-0.47888986
"PSMB9",0.04929711,0.8690741,-0.32375128,-0.07360906,-0.13620693,-0.24280701,1.70314289,0.25277693,0.95939614,-0.29926156
"HLA-DMB",-0.2771192,1.562617,-0.7732215,0.7930289,1.5409251,-0.8573906,-0.529549,-0.7944791,-0.7050461,-0.8811584
"HLA-DMA",-0.4413915,2.6970222,-0.9355841,1.0703479,1.7191823,-1.060059,-0.5813902,-0.9953723,-0.7908324,-1.0826143
"HLA-DPA1",-0.8589522,14.4285352,-2.0204177,2.2537118,3.4166863,-2.1906787,-1.4083117,-2.1644448,-1.8665481,-2.2652366
"HLA-DPB1",-0.6646283,15.3391079,-1.8725576,2.1890191,2.8282628,-1.975953,-1.0021144,-1.9920298,-1.6386704,-2.075891
"TREM2",-1.1944888,-0.269873,-1.0887571,0.9355416,2.6207551,-1.250832,-1.0090203,-1.1964582,-1.0804585,-1.267061
"ADGRF5",-0.2007163,-0.2097231,27.4134509,-0.1819481,-0.1934683,1.6254001,-0.1818719,-0.1704137,-0.2072342,-0.1995045
"DST",-0.904092,-0.61340924,-0.46766316,-0.50174206,-0.39633775,-0.07605781,-0.80093592,5.08140605,-0.8653359,0.49992157
"OGFRL1",-0.6833342,1.2114343,-0.3647857,0.5383503,0.9768158,-0.6017186,-0.5527184,-0.5628225,-0.6237229,-0.5071235
"SNHG5",-0.67710998,0.40382065,-0.08169486,0.63134597,0.77230315,2.55219231,-0.42730624,-0.69027485,-0.39146167,-0.5918519
"UBE2J1",0.89302615,0.17770711,1.09676495,0.15143104,0.02893932,0.12401226,-0.13320597,0.05985125,-0.11705567,-0.0866935
"PRDM1",0.6107442,-0.2540566,0.4406418,0.1576568,0.3127741,-0.3927365,1.1405621,-0.6421106,2.7072994,-0.702251
"LAMA4",-0.34535459,-0.38337209,5.30848735,-0.35461724,-0.36696697,3.26697114,-0.2577649,-0.24372321,-0.28900682,0.2874623
"DSE",-0.5353971,0.7360442,-0.5186565,1.099805,0.5284274,-0.1491815,-0.5063769,-0.5301993,-0.5365487,-0.6357503
"PKIB",-0.6843061,1.2948382,-0.5951038,0.6341974,0.3457465,-0.4830543,-0.4829845,-0.5890115,-0.5116082,-0.3030779
"FABP7",-1.8137574,-1.8614906,-1.6202901,-1.7570247,-1.8286683,-1.0696979,-1.5742397,-1.5156794,-1.5949147,2.5824745
"ARHGAP18",-0.5575386,0.1461496,0.9790127,0.942757,0.6034321,-0.5314641,-0.2021593,-0.5549466,-0.3594138,-0.6547877
"SAMD3",-0.1340754,-0.2315572,-0.2940786,-0.2904153,-0.3067591,-0.3189355,3.9443624,-0.2801596,0.9534576,-0.3246558
"EPB41L2",-0.8014368,-0.1216492,-0.4027318,0.1897294,1.389223,-0.3847791,-0.6900146,0.432351,-0.7634972,-0.5604263
"CCN2",-0.4466511,-0.440351,29.1383137,-0.4086965,-0.411897,7.7860331,-0.3894495,-0.3187955,-0.4016519,-0.1088231
"SGK1",-1.0730356,1.1067892,-0.3681112,0.9401555,2.0344681,-1.0483891,-1.0822575,1.2086248,-1.02343,-1.1433466
"MAP7",-0.279561287,-0.183219009,0.298297915,-0.236478935,-0.252424925,-0.293841602,-0.226774588,9.492976576,-0.210837753,-0.176116745
"IFNGR1",-0.7503172,1.2466228,1.3239294,0.6380481,1.2951723,-0.6189314,-0.4481686,-0.4542002,-0.4912706,-0.7828513
"TNFAIP3",-0.503826775,-0.005151004,-1.00618326,0.787937702,0.78821255,-0.669418349,1.602630262,-1.176409537,3.250960988,-1.303477607
"RAB32",-0.45841093,1.70811905,0.02599018,0.36744914,0.44886196,-0.10201034,-0.33116753,-0.3477995,-0.37201942,-0.29602111
"SYTL3",-0.23616513,0.07896864,-0.39888877,-0.01598076,0.10033036,-0.42886177,2.06148992,-0.39730156,1.41138213,-0.45518227
"EZR",0.704245492,0.145245415,-0.130352838,-0.015822427,-0.169717908,-0.149243772,0.792202676,-0.454511922,0.88751649,-0.136336678
"SOD2",-1.10367788,-0.50124588,-0.46328269,1.28924443,0.51652989,0.01633953,-0.9915836,-0.97013445,-0.99804413,-0.41507531
"RNASET2",-1.0114223,0.7299012,-1.3110652,0.9579118,2.9545394,-1.3246799,-1.022233,-1.4231573,-0.8913892,-1.4353351
"SCIN",-0.7381044,-0.5031079,-0.1847569,0.1900684,2.1669251,-0.7993887,-0.6708179,-0.7076354,-0.7380733,-0.8263066
"ETV1",-1.0274571,-1.0545771,-0.7744563,-1.0029175,-1.0108192,-0.5854331,-0.7876584,-0.7480588,-0.8432676,1.3041455
"ITGB8",-0.919752,-0.9615135,-0.8327404,-0.8999797,-0.95832,-0.3986617,-0.799164,0.3238258,-0.8451212,1.2166803
"RAPGEF5",-0.389701682,-0.453284484,2.663660669,-0.421615959,-0.42889146,0.00980488,-0.312780165,14.211593992,-0.328707118,-0.255656165
"GPNMB",-1.1172073,-0.9222136,-1.1818569,2.4068522,0.7920684,-0.92435,-1.012971,-1.1886769,-1.08694,-1.1156954
"CPVL",-0.7368885,2.6747705,-0.7196536,0.6480663,1.0494394,-0.6723862,-0.60636,-0.6852966,-0.6752105,-0.605434
"ANLN",-0.5515104,-0.5308777,-0.30754,-0.4514013,-0.5006284,-0.3673567,-0.3404944,12.5986681,-0.4019161,-0.3163426
"STK17A",0.11309968,-0.01891519,-0.36254406,-0.4881116,-0.36096756,-0.19463813,1.34262064,-0.56844429,0.61583519,0.20613678
"AEBP1",-0.36792969,-0.45215335,0.24144687,-0.41476396,-0.43642552,2.81156041,-0.31813513,-0.16696597,-0.35024771,0.4573046
"IGFBP3",-0.8753185,-0.8858921,17.0042405,-0.8159307,-0.8784798,1.1057881,-0.7075813,-0.7585743,-0.7279461,0.9705904
"IKZF1",0.1817474,0.6583806,-0.6659962,0.0852023,0.3505162,-0.6796281,2.0196934,-0.5695189,2.0704628,-0.7100123
"EGFR",-2.626547,-2.696942,-2.141824,-2.558224,-2.722938,-1.827177,-2.68697,-2.137816,-2.794602,3.703255
"NCF1",0.804493,0.3772397,-0.496057,0.432744,0.447456,-0.5826252,0.7958732,-0.5312154,0.7809946,-0.5878984
"FGL2",-0.5837909,3.1778659,-0.6433744,0.8704124,0.8657576,-0.5322154,-0.535715,-0.6394782,-0.575455,-0.7311722
"ABCB1",-0.14489762,-0.18243918,14.92416634,-0.19401912,-0.20629458,0.07294942,0.37989192,-0.17403121,0.11019482,-0.08316152
"SRI",-0.8722217,-0.6248288,-0.3964054,-0.7737504,-0.7535428,-0.2997955,-0.4670528,-0.2735334,-0.442523,0.9197332
"GNG11",-0.4930339,-0.47858466,14.96886498,-0.44297958,-0.45624044,3.34177306,-0.35961282,-0.34806205,-0.36264833,0.22950512
"COL1A2",-0.87955758,-0.86889354,0.41033094,-0.84252122,-0.86804902,33.17961976,-0.74716344,-0.49190157,-0.76211067,-0.06790844
"PON2",-0.803329,-0.6317929,2.4222706,-0.6273381,-0.6026235,-0.180891,-0.6231143,0.19697,-0.6912219,0.795061
"ARPC1B",-0.53185641,1.20397811,-0.05486304,0.7966319,1.0396125,-0.37693554,0.13999116,-0.93275982,0.30075153,-0.89763806
"TSC22D4",-0.9435664,-0.9050634,-0.8588189,-0.9106864,-0.9389897,-0.6107866,-0.624847,2.4134875,-0.6704034,1.0681874
"PCOLCE",-0.4281293,-0.4246477,-0.1026918,-0.39444507,-0.4207953,9.43129939,-0.29749999,-0.24085168,-0.32112232,0.18305033
"LAMB1",-0.24113814,-0.25436946,5.85611219,-0.23995388,-0.2515454,3.29927395,-0.16834612,-0.13985061,-0.18963434,0.12214494
"NRCAM",-0.837156229,-0.891950193,-0.381246296,-0.831556521,-0.867305004,0.008980581,-0.68842538,-0.541109873,-0.739175642,1.179083402
"DNAJB9",0.73963883,0.12038729,0.03025339,-0.04671181,-0.20040736,-0.02237366,0.1808589,0.06726912,0.4354667,0.07039461
"CAV1",-0.44911031,-0.69592653,3.58030166,-0.61691212,-0.68683065,4.05356515,-0.4915531,-0.01979464,-0.50031592,0.74279438
"PTPRZ1",-3.1061,-3.264434,-2.807206,-3.182817,-3.250602,-2.210209,-3.080687,-2.529816,-3.119571,4.552492
"GPR37",-0.3786864,-0.38441836,-0.3194351,-0.34929142,-0.35845286,-0.23182903,-0.27003191,7.72320094,-0.29549065,0.09175355
"AC058791.1",0.40507529,0.17803245,-0.29262406,-0.1707579,-0.15544118,-0.24378264,0.78067613,-0.02030239,2.0132096,-0.19099544
"PODXL",-0.34092052,-0.40065671,9.44038615,-0.37048103,-0.38991301,-0.02713175,-0.2834594,-0.20757156,-0.3171843,0.37915411
"CALD1",-1.06744699,-1.12735345,3.05767686,-1.03572883,-1.09045155,12.60746621,-0.88687069,0.05434447,-0.91538416,0.90798005
"PTN",-3.146514,-3.223926,-2.352768,-3.092848,-3.164445,0.417593,-2.875554,-1.301234,-2.871942,3.907519
"CLEC5A",-0.684723,0.7732501,-0.6226883,1.2409113,0.6493801,-0.7089957,-0.5381262,-0.6594989,-0.5912435,-0.7209244
"TRBC1",-0.03490588,-0.65677325,-0.86263396,-0.82928682,-0.89785104,-0.87977601,7.41669455,-0.82757016,6.62088498,-0.9328375
"TRBC2",0.2289942,-0.4638218,-0.8326803,-0.7694282,-0.8368248,-0.8186923,6.0229761,-0.7494221,6.9539151,-0.8668719
"ATP6V0E2",-0.66328352,-0.67011387,-0.55534657,-0.62440553,-0.60716543,-0.37043499,-0.20942968,0.05779854,-0.22721811,0.69161098
"GIMAP7",-0.38436856,0.20783622,1.8179139,-0.0298488,-0.05620768,-0.60852059,2.96459023,-0.55038003,2.15669937,-0.61768252
"ANGPT2",-0.19265492,-0.2932091,24.47887924,-0.30365131,-0.28887483,1.50946465,-0.14240989,0.72904401,-0.17592219,-0.08585156
"BLK",6.78458215,0.43980686,-0.07190019,-0.07980112,-0.08949572,-0.07398002,0.05674169,-0.07852097,0.33858317,-0.08264404
"CTSB",-1.4164847,-0.6971807,-1.1432795,2.2626478,1.6361812,-1.0717608,-1.3648815,-1.3593106,-1.3927519,-1.3590035
"MSR1",-0.9243922,-0.1408559,-0.9048411,1.2869696,1.4918369,-0.9646686,-0.7923424,-0.9182826,-0.8599261,-1.0018564
"MTUS1",-0.5603672,-0.4822521,4.5405489,-0.2288671,0.1296929,1.615362,-0.4022804,6.2260535,-0.4316696,-0.243878
"STMN4",-0.5911032,-0.5966133,-0.4592361,-0.5645365,-0.5719834,-0.5494714,-0.4102092,6.2507795,-0.4009851,0.4783811
"CLU",-3.1258539,-3.2969585,-3.0902236,-3.1415763,-3.3202423,-0.5325089,-3.2318817,0.6443201,-3.3180016,4.7695499
"PNOC",3.78264469,0.61399323,-0.06676669,-0.05096478,-0.06298558,-0.04823047,-0.04165139,-0.05218662,-0.04969425,0.01415333
"LEPROTL1",-0.37705674,-0.12872135,-0.15900567,-0.21022213,-0.20148274,-0.27248473,1.05834429,-0.24311915,1.17026854,-0.06457712
"RAB11FIP1",0.396061143,2.368258383,-0.35255516,0.341403982,0.005311243,-0.27688866,0.289988268,-0.2928922,1.066285496,-0.370357232
"PLPP5",0.65654311,-0.15802977,0.09156101,-0.13756141,-0.15713389,0.03036737,-0.09697615,-0.15264395,0.0195893,0.16147129
"ST18",-0.2925465,0.1278722,-0.239881,-0.021729,-0.1743799,-0.3047389,-0.2031014,8.1437553,-0.2197616,-0.2537798
"PREX2",-0.30625486,-0.21404297,5.31331635,-0.30570494,-0.32189578,-0.08058261,-0.24385623,0.34717335,-0.27054802,0.32490063
"TPD52",0.957137745,-0.090378882,0.444493224,-0.246029622,-0.234327998,-0.32025475,0.005272889,1.527473633,0.103448654,0.157513796
"PMP2",-1.7574477,-1.7942128,-1.4624251,-1.7265335,-1.7440481,-1.1957537,-1.5068376,-0.6758758,-1.5331447,2.4041849
"CA2",-0.6200899,-0.3563,12.3909276,-0.416966,-0.5907823,0.4007458,-0.4871289,6.3929869,-0.4936676,0.1675067
"TP53INP1",3.21423235,-0.16038144,0.20963056,-0.05938365,-0.0228338,-0.10058422,0.13191594,-0.08004296,0.41800194,-0.06374762
"BAALC",-0.9481488,-1.0116129,-0.6825984,-0.9453181,-0.9803524,-0.4838621,-0.7601232,0.6789403,-0.7723027,1.2128166
"CTHRC1",-0.34290972,-0.43101934,1.7772951,-0.40348147,-0.42306494,8.96716264,-0.25947719,-0.18528369,-0.04950257,0.17112491
"ENPP2",-0.36969029,0.05345141,0.37264527,-0.29299943,-0.31550942,-0.13018262,-0.31451723,14.23307885,-0.32608368,-0.3510702
"SLA",-0.5567261,0.1625665,-0.8397904,0.9408535,0.6690776,-0.8871284,0.7474998,-0.803276,0.9958148,-0.9277053
"NDRG1",-0.69941403,-0.58975526,0.03930385,-0.05912262,-0.63153218,0.3653775,-0.32419331,5.29346094,-0.16527424,0.27386997
"PTPRD",-0.41376882,-0.40416275,-0.31513281,-0.39661161,-0.40830003,-0.28402632,-0.2945316,5.5188272,-0.3183823,0.24160683
"NFIB",-0.77506336,-0.83252044,1.56132088,-0.77881519,-0.79959103,-0.29007149,-0.60528339,-0.06307801,-0.64622387,0.92242702
"PLIN2",-0.8767802,-0.4178316,-0.4299335,2.0020218,0.4579549,-0.583477,-0.5378232,-0.8844973,-0.4158603,-0.9615816
"SLC24A2",-0.38456036,-0.39042002,-0.28249384,-0.35693741,-0.36943348,-0.31762274,-0.27121525,9.84970497,-0.28011708,-0.03203362
"TPM2",-0.47044352,-0.57168021,0.63785841,-0.57333823,-0.58293734,15.76765296,-0.44490132,-0.45254917,-0.47913473,0.21202469
"CEMIP2",0.36400325,-0.24775344,2.32566253,-0.04608115,-0.22987151,-0.24560391,2.29357082,-0.35945317,1.41301873,-0.37283785
"PRUNE2",-0.4574285,-0.4426091,-0.3731547,-0.3649776,-0.3924218,-0.1115974,-0.3238924,4.7368416,-0.3431452,0.3036981
"CTSL",-0.9065641,-0.6987647,-0.7694422,1.313301,0.707707,-0.187479,-0.7607556,-0.4582352,-0.7527237,-0.7083357
"S1PR3",-0.18977028,-0.19900353,0.84357654,-0.05857335,-0.18102504,4.4466879,-0.11907828,-0.10214775,-0.15212382,0.0125352
"OGN",-0.24024437,-0.17827705,-0.16758834,-0.28158624,-0.29299687,11.04333141,-0.21193958,0.08626848,-0.1995602,-0.20828694
"SLC44A1",-0.51345798,-0.48551467,-0.11031696,-0.47919171,-0.57037132,0.09225779,-0.52437717,8.35923075,-0.53228119,0.24761828
"AKNA",0.12471277,0.53606059,-0.37738844,0.07747802,0.02342723,-0.37393167,1.73687007,-0.32323493,1.01339089,-0.38724643
"GSN",-1.07538304,1.14077957,0.56334859,0.48790739,0.83531731,0.02199599,-0.89825761,9.94775646,-0.96917084,-0.92479382
"ENG",-0.5284705,-0.1625246,6.5336996,0.6764068,0.5821923,0.0691561,-0.3638194,-0.5106185,-0.4526367,-0.5595059
"AIF1L",-0.52337484,-0.55922762,0.01348807,-0.51985063,-0.53262683,-0.33686629,-0.37333629,4.31181341,-0.39923808,0.43118846
"COL5A1",-0.25554303,-0.23538262,0.08938014,-0.22376665,-0.23238184,9.284246,-0.16744994,-0.20551446,-0.13808203,0.0110807
"EGFL7",-0.19786393,-0.223011216,16.078026736,0.005444771,-0.042943492,0.269518942,-0.154192247,-0.193322122,-0.174203015,-0.160954974
"PHPT1",-0.62879862,-0.57387248,-0.36848105,-0.55942545,-0.57988649,0.25333187,-0.42129559,-0.04671463,-0.43316856,0.68218843
