"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"FXYD6",0.03887884,0.01403181,0.14634146,0.08950846,0.04318957,0.44493981,0.04136748,0.51032448,0.0638455,2.09848485
"CD3E",0.25316456,0.1253508,0.08390244,0.05391012,0.03527047,0.02095408,2.84803344,0.0262805,2.91789785,0.01993361
"CD3D",0.38065099,0.16931712,0.08097561,0.07469955,0.057779,0.03522069,4.68910085,0.03432556,4.41853103,0.0275258
"CD3G",0.17992767,0.06735267,0.03609756,0.0364527,0.02872198,0.0240749,2.53724145,0.01877179,2.19913466,0.01442845
"ESAM",0.003616637,0.003741815,4.149268293,0.005097682,0.003807261,0.206865805,0.002357732,0.0050952,0.005276488,0.006359692
"ROBO4",0.003616637,0.013096352,3.527804878,0.006749445,0.006761696,0.020062416,0.002143393,0.003486189,0.002638244,0.008939723
"FEZ1",0.03526221,0.01683817,0.13463415,0.05533405,0.03441764,0.41729826,0.04383239,6.62322338,0.05339806,1.54119832
"ETS1",0.6075949,0.1777362,2.6770732,0.1620152,0.1550317,0.7851092,2.9557389,0.125771,2.9105108,0.2004864
"CCND2",0.6546112,0.4574369,0.8643902,0.2044199,0.2160088,0.843959,0.9578823,0.442746,1.1903757,3.5679353
"VWF",0.017179024,0.019644528,11.369756098,0.022014012,0.010873538,0.045028979,0.017790162,0.023330652,0.019628535,0.007871557
"C1R",0.03074141,0.01403181,0.12878049,0.03201002,0.01236598,2.42398573,0.02207695,0.16492357,0.01804559,0.62546835
"CD163",0.3499096,2.1852198,0.3804878,5.7046477,4.0124574,0.2550156,0.2111242,0.2083669,0.1961798,0.1035627
"A2M",0.3200723,1.2946679,19.0936585,3.0513755,5.6838146,1.8123049,0.3591255,0.3740949,0.2534825,0.7632124
"CD69",2.65641953,1.0645463,0.22829268,0.56763684,1.01596004,0.05706643,5.53874183,0.09305444,7.25369354,0.05748373
"CLEC2B",0.4249548,1.1665108,0.6682927,1.1308025,0.8598014,0.5599643,2.2731754,0.1319389,1.118932,0.3347466
"CLEC7A",0.09855335,1.7857811,0.1004878,1.59338156,1.66407773,0.04993313,0.06805273,0.04397962,0.19216969,0.0268849
"OLR1",0.15551537,0.89335828,0.15512195,2.30543373,3.60042032,0.10566206,0.07834101,0.08903191,0.06859434,0.03930849
"APOLD1",0.07233273,0.04677268,6.1804878,0.0265706,0.0235441,0.67186803,0.10116815,0.04880665,0.11924863,0.07820614
"MGP",0.12296564,0.05519177,5.1404878,0.0638207,0.06432749,26.31564868,0.06419462,0.57790292,0.05044322,0.69710116
"ARHGDIB",1.8426763,4.0654818,2.3726829,2.9828274,3.0480324,0.8640214,4.5403494,0.2113167,4.5714436,0.1432163
"EPS8",0.09403255,0.32460243,0.99804878,0.42501566,0.54358553,1.8074008,0.20169328,0.57656208,0.1741241,0.29259515
"BHLHE41",0.32278481,1.38634238,0.09658537,1.08093638,2.87755848,0.18992421,0.04640446,1.61678734,0.04981005,0.21884244
"TUBA1A",1.34358,1.623012,2.877073,1.253745,1.016996,6.546144,2.397814,18.691338,2.200295,24.940364
"LIMA1",0.1048825,0.2450889,0.8136585,0.1550664,0.1499756,1.2897905,0.2065159,0.6642532,0.3075137,2.1845625
"LYZ",0.62477396,9.36856876,0.52487805,9.04200604,1.99677144,0.16807847,0.27381845,0.09814964,0.26498523,0.13621574
"KCNMB4",0.01265823,0.0243218,0.27804878,0.0295039,0.0286306,0.09407044,0.01650413,5.33494234,0.01857324,0.41715967
"PTPRB",0.004520796,0.002806361,2.853658537,0.005496383,0.004721004,0.015604102,0.001500375,0.016090105,0.002216125,0.005932426
"DCN",0.01084991,0.008419083,1.39902439,0.023893604,0.03603192,28.639322336,0.013396206,0.510860821,0.010025327,0.100571879
"BTG1",8.517179,6.842844,5.512195,6.462807,4.882279,2.604102,16.099561,1.437115,18.563318,2.362568
"AMER2",0.0090415913,0.0009354537,0.0351219512,0.0125306146,0.0065789474,0.0410164958,0.0076090451,6.0230624832,0.0100253271,0.3320844015
"FLT1",0.014466546,0.186155285,7.662439024,0.231673976,0.085221735,0.092732947,0.008359233,0.003218021,0.018573238,0.005932426
"ALOX5AP",0.7667269,4.6548176,0.4917073,5.7864954,6.7756457,0.3722693,1.7999143,0.3507643,1.8546855,0.2060245
"LHFPL6",0.01084991,0.01590271,1.2302439,0.02093182,0.01212232,2.67097637,0.00932376,0.31107536,0.02026171,0.50898902
"RGCC",0.425859,2.3021515,11.7082927,2.0463633,1.8398209,0.4400357,1.3416568,2.0606061,1.6691642,0.4553671
"TSC22D1",0.10940325,0.08980355,6.80292683,0.18516831,0.11382188,2.17253678,0.18551066,2.08340038,0.18066695,2.66975613
"LCP1",1.07233273,3.82413471,0.19512195,2.25867175,1.08686647,0.05483727,3.72586004,0.13140252,2.64774166,0.04910274
"PCDH9",0.17902351,0.01964453,0.15512195,0.05541949,0.02796053,0.51493535,0.04619012,7.53714132,0.08537358,2.17074213
"KCTD12",0.2658228,2.6566885,1.6878049,3.1687931,3.3453643,0.4132858,0.1851892,0.1906677,0.1616716,0.2940413
"SLAIN1",0.03254973,0.01309635,0.05073171,0.01925158,0.01437622,0.06954971,0.05797878,5.12443014,0.06912199,0.42864655
"DOCK9",0.015370705,0.00748363,3.189268293,0.006948795,0.004020468,0.056620597,0.074161397,0.59694288,0.097403968,0.025356603
"GPR183",1.16094033,3.3171188,0.13170732,2.4018625,2.54547393,0.12304949,0.8453542,0.06945562,1.6673702,0.05700716
"COL4A1",0.02622061,0.01122544,16.55902439,0.03448767,0.02406189,8.75613018,0.01500375,0.04987932,0.01994512,0.36705449
"COL4A2",0.00994575,0.008419083,9.511219512,0.027083215,0.019462719,5.26883638,0.013289037,0.046929472,0.01319122,0.370423322
"RNASE6",0.34358047,1.80074836,0.04487805,1.27268326,1.33010478,0.04458315,0.06440896,0.03995709,0.04748839,0.0280188
"TRAC",0.50723327,0.18147802,0.1004878,0.06621291,0.04081384,0.07579135,3.06483764,0.02681684,4.17148586,0.04078748
"PSME1",1.3345389,1.9971936,1.0780488,1.325141,1.1009686,1.1868034,3.0812346,1.6293913,2.5435838,0.6931572
"GZMH",0.25497288,0.101029,0.04097561,0.04684741,0.03204191,0.02095408,4.52856071,0.01903996,0.30181511,0.01092815
"NOVA1",0.22061483,0.08512629,0.96878049,0.15526571,0.09706993,1.17209095,0.38088093,1.61142397,0.35130857,7.26089529
"CLEC14A",0.0009041591,0.0046772685,2.9482926829,0.0025061229,0.0012792398,0.018724922,0.0019290537,0.0246714937,0.0023216547,0.0023335305
"NPC2",1.6139241,7.5219832,1.3707317,9.9059919,10.8450902,1.7311636,1.1834744,1.6811478,0.9464964,0.7014396
"IFI27",0.1609403,0.1730589,11.4390244,1.3533918,0.9805677,1.5621935,0.1578609,0.1161169,0.2082102,0.8576053
"SERPINA1",0.11573237,1.71562208,0.10146341,2.10070058,1.77875244,0.07846634,0.06848141,0.05417002,0.07176024,0.04847828
"EVL",0.5334539,0.6716558,0.4897561,0.568064,0.9290631,0.2545698,2.3859179,0.4465004,2.0466442,0.3891902
"PPP2R5C",0.6374322,0.4490178,0.4195122,0.4811186,0.4445663,0.2938029,2.3624478,0.3767766,1.8949979,0.3606948
"CKB",0.2830018,0.4377923,0.6682927,0.3629037,0.4823952,1.642889,0.5929697,2.8696702,0.4477628,8.5581082
"CRIP1",1.56600362,2,0.51414634,0.64751951,0.19337841,2.95720018,2.57957346,0.06033789,2.43742085,0.13251824
"ANXA2",0.7007233,2.5322732,2.9931707,3.6423933,1.9850146,5.5020062,1.492123,1.5784393,1.4402702,2.1683264
"TPM1",0.05786618,0.17680075,2.33756098,0.1978698,0.19267788,6.88497548,0.10845569,0.35451864,0.11956522,0.77877473
"LARP6",0.009041591,0.002806361,0.083902439,0.022925329,0.007005361,0.271511369,0.009859608,4.779833736,0.018151119,0.231249589
"CTSH",0.77396022,2.86810103,0.2897561,1.47545139,1.50018275,0.14355774,0.09538099,0.05577903,0.29579992,0.0516992
"ISG20",2.39330922,0.92797007,0.26926829,0.24710942,0.1106847,0.2875613,2.473154,1.56208099,2.1939637,0.15143298
"METRN",0.6229656,0.2273152,0.7141463,0.301703,0.2305373,1.9215337,0.7646554,2.3912577,0.6520684,9.2091961
"SLC9A3R2",0.00994575,0.01964453,4.40487805,0.03206698,0.02537159,0.20151583,0.01114564,0.10539019,0.0166737,0.14490896
"IL32",0.73869801,0.46117867,1.40585366,0.15612007,0.09353679,0.28845296,7.32708177,0.0611424,11.97804981,0.11102347
"CIITA",0.26672694,1.25631431,0.02634146,0.41533292,0.41633163,0.0156041,0.05872897,0.03432556,0.03176446,0.02032801
"LITAF",0.5560579,3.2694107,0.4165854,2.4080424,1.4412768,0.5051271,1.2589219,1.4754626,0.813951,0.4290081
"CORO1A",1.5669078,2.4920486,0.2478049,1.7219627,1.9417641,0.1662951,4.7476155,0.1268437,4.2124314,0.1126339
"PYCARD",0.37522604,2.27689429,0.20487805,1.8728997,2.05817495,0.14177441,0.62672811,0.07991419,0.54886028,0.06165779
"MT3",0.4312839,0.3807297,1.4195122,0.9361793,0.5060307,3.8065091,1.1372843,4.7677662,0.9632756,23.3693059
"HERPUD1",6.8571429,4.7923293,2.9346341,3.0173435,3.2348623,1.2233616,2.3543029,0.8750335,1.9967286,0.5287254
"CDH5",0.004520796,0.002806361,2.284878049,0.003303526,0.001705653,0.024966563,0.001500375,0.002949853,0.002954833,0.014954315
"COTL1",1.278481,7.0935454,1.8917073,4.4371191,3.6088572,0.9447169,3.3964205,0.4403325,2.4671802,1.0439427
"CYBA",6.5614828,9.6913003,3.204878,8.6898673,9.8008346,2.0392332,6.7980924,0.5607401,5.3693542,0.3803162
"CD68",0.2893309,1.3910196,0.3190244,3.8339978,3.3821272,0.2924654,0.1989069,0.1965674,0.1782398,0.1518603
"CCL5",1.29927667,0.52853134,0.3697561,0.40471037,0.7786306,0.22425323,20.33919194,0.11879861,2.92486281,0.06509236
"CCL3",1.4159132,5.4265669,1.3073171,16.5379051,41.1143092,1.7476594,3.209731,1.2148029,1.3336851,0.5751495
"CCL4",2.5985533,3.3872778,1.2585366,10.0295893,28.8703095,1.1012037,31.2091952,0.9200858,3.7017729,0.4095017
"CCL3L1",0.3327306,1.4976614,0.5678049,4.5887395,15.9836135,0.6237182,0.5752867,0.3432556,0.2450401,0.1668474
"CCL4L2",0.3417722,1.1973807,0.5131707,3.7402461,14.6210404,0.6290682,2.4267495,0.2987396,0.3325243,0.1537008
"IGFBP4",0.01898734,0.03554724,1.85658537,0.15187674,0.07858187,4.10209541,0.04029579,0.05282918,0.05972984,0.10081838
"CNP",0.1211573,0.1300281,0.2419512,0.1845418,0.1626767,0.2661614,0.1024542,10.4971842,0.1329675,0.766006
"RAMP2",0.009041591,0.002806361,3.405853659,0.009084696,0.008040936,0.223807401,0.005572822,0.045320461,0.010764035,0.263951883
"GRN",0.7052441,3.3386342,1.9902439,4.6965883,3.6841801,0.8640214,0.4833351,0.6524537,0.3801182,0.5690364
"GFAP",0.2133816,0.2376052,0.9492683,0.2193712,0.1989827,1.5586268,0.1859393,1.0466613,0.1994512,6.1209656
"COL1A1",0.0198915,0.02338634,0.28390244,0.02958934,0.02116837,28.86535889,0.01950488,0.13891124,0.02026171,0.13264971
"PECAM1",0.34990958,0.42188962,5.96487805,0.53739249,0.43402778,0.0468123,0.21230308,0.01743095,0.03957366,0.01104319
"RNF213",1.0388788,1.0037418,0.9717073,1.3548157,1.3373233,0.6063308,3.0635516,1.0488067,2.6483748,0.4204628
"RAB40B",0.04249548,0.04583723,0.04585366,0.03952839,0.05168738,0.0637539,0.02550638,2.92598552,0.0205783,0.09375205
"MYL12A",1.977396,4.2394761,5.0887805,2.6807541,2.2817678,3.8604547,5.9453435,0.87262,5.7524272,0.8662164
"ANKRD12",1.4737794,1.2291862,1.4556098,1.0748419,0.8510904,0.6023183,2.1280677,2.2995441,2.7107429,0.9634359
"CDH2",0.02079566,0.03367633,1.56390244,0.04029732,0.01495492,0.54837272,0.02464902,0.61222848,0.05065428,2.03163413
"SEC11C",2.2097649,0.3826006,0.4858537,0.4062482,0.3624513,0.4837272,0.6720609,2.2534191,0.7832419,1.4310458
"CNDP1",0.002712477,0.002806361,0.009756098,0.014096941,0.005604288,0.010699955,0.004501125,7.055510861,0.003271423,0.024354171
"MBP",0.4023508,1.0130964,0.2517073,0.7811699,1.0154423,0.322782,1.3396206,23.2982033,0.8642887,0.6259449
"GZMM",0.17631103,0.08512629,0.03317073,0.02936151,0.01742203,0.02139991,2.18293859,0.01367659,0.88307303,0.01145402
"TUBB4A",0.007233273,0.004677268,0.012682927,0.007831634,0.007888645,0.028533214,0.010395456,4.429605792,0.006437315,0.191891803
"C3",0.4620253,3.98971,0.5882927,4.7298513,9.0282042,0.5078021,0.3555889,0.380531,0.2613972,0.3013705
"INSR",0.07323689,0.20954163,5.1395122,0.13541607,0.10575049,0.17476594,0.01328904,0.80504157,0.0148797,0.19014987
"JUNB",6.220615,7.923293,5.097561,6.852139,8.444719,4.404815,11.729182,3.457495,15.017623,3.48005
"PRDX2",0.7377939,0.5528531,1.3414634,0.5681495,0.6416606,1.8461881,1.2510985,1.7028694,1.5809413,4.7249392
"TPM4",0.783906,1.606174,4.555122,1.8722447,1.2015716,5.4404815,0.9202658,1.2475194,1.2388138,1.2903602
"IFI30",0.4719711,2.8241347,0.3034146,4.772427,3.8061038,0.2719572,0.1701854,0.1743095,0.1689531,0.1185171
"FXYD5",0.77757685,1.7857811,1.51414634,1.74363502,1.41182383,0.46589389,1.3675919,0.09519979,2.54590545,0.24643397
"MAG",0.0036166365,0.0009354537,0.0097560976,0.013356496,0.0045382554,0.0160499331,0.0054656521,8.0943952802,0.0033769523,0.0229902057
"APLP1",0.012658228,0.003741815,0.037073171,0.025630803,0.02375731,0.213553277,0.012431679,8.016626441,0.020894892,0.45273779
"HCST",0.8155515,1.7118803,0.3326829,2.1229424,2.723806,0.2456531,6.3384418,0.135425,3.8353736,0.1052061
"TYROBP",1.2649186,11.0009355,0.8809756,16.8445634,17.3806347,0.8885421,1.8301361,0.8042371,0.870515,0.4992769
"SPINT2",0.19529837,1.36014967,0.09658537,0.52964629,0.58881579,0.06107891,0.0381524,0.05953339,0.11492191,0.02159337
"PPP1R14A",0.11030741,0.58652947,0.41073171,0.04773025,0.02293494,2.1769951,0.01650413,15.53472781,0.01498523,0.13315914
"GMFG",0.90144665,1.92703461,1.20195122,1.80870878,1.84161793,0.49754793,2.60122173,0.0976133,2.58178556,0.06770525
"FCGBP",0.17540687,1.22076707,0.27902439,3.84476277,6.00328947,0.22469906,0.14821563,0.21265755,0.09476572,0.11189443
"CD79A",2.701627486,0.153414406,0.005853659,0.004385715,0.005056043,0.003566652,0.013396206,0.00160901,0.02184466,0.003155196
"PLAUR",0.11030741,1.06922357,0.31414634,2.29788688,2.04562622,0.5283103,0.08584289,0.16009654,0.09814268,0.1120752
"APOC1",2.601266,5.736202,1.373659,33.563109,35.267392,1.77753,2.03483,2.189863,1.339067,1.039851
"APOC2",0.2061483,1.1758653,0.3043902,3.9062482,9.6447673,0.3843067,0.1835816,0.1761866,0.1206205,0.1201111
"FCGRT",0.380651,2.5163704,2.3043902,3.7299368,4.4140168,0.8345965,0.4325367,0.2968624,0.3036091,0.4303885
"KLK6",0.0009041591,0,0.0019512195,0.0070057527,0.0019188596,0.0049041462,0.0024649019,3.5223920622,0.0008442381,0.0171070795
"NKG7",0.49005425,0.31805426,0.08780488,0.15728769,0.08762792,0.03432902,8.652556,0.04344328,0.6574504,0.01906264
"TTYH1",0.03887884,0.01870907,0.08097561,0.05339751,0.0280519,0.73205528,0.03440146,1.53472781,0.054981,2.61822126
"DSTN",0.517179,0.7801684,4.2273171,0.7849291,0.688231,5.7035221,0.9795306,3.0906409,1.0010553,3.1932886
"CST7",0.28842676,1.32273152,0.04682927,0.10209603,0.05528143,0.02006242,3.98006645,0.02091714,0.85753482,0.01073095
"MYL9",0.02350814,0.04022451,0.56878049,0.02714017,0.0299403,4.68747214,0.01146715,0.05309735,0.01245251,0.11046473
"SAMHD1",0.2414105,2.5369504,0.3160976,1.7565074,1.5114827,0.3138654,0.7139642,0.3488871,0.9277121,0.2146026
"MAFB",0.2649186,1.4995323,0.3687805,4.3675742,4.2486598,0.3611235,0.2266638,0.2566372,0.1749683,0.1962302
"STK4",1.0542495,1.5182413,0.3560976,0.8324315,0.8916301,0.2545698,2.4722966,0.4328238,2.3415998,0.4266088
"BCAS1",0.00994575,0.013096352,0.017560976,0.027567352,0.039656433,0.048149799,0.025184868,3.783856262,0.036196707,0.175639256
"CTSZ",1.0108499,3.282507,1.0878049,4.2691519,3.7261209,0.7128845,0.5491373,0.434701,0.5609962,0.3738086
"ITGB2",0.4484629,3.352666,0.3492683,3.5291337,3.7777169,0.2608114,1.7134284,0.1866452,1.1941748,0.1261421
"COL6A1",0.02350814,0.02057998,0.31804878,0.0449963,0.02132066,6.73874276,0.02475619,0.18557254,0.03777965,0.90595215
"COL6A2",0.01627486,0.01496726,1.02536585,0.03186763,0.01081262,5.95452519,0.05283464,0.09224993,0.04653862,0.32649707
"S100B",0.3661844,5.0486436,0.6263415,0.5405821,0.5187317,1.6152474,0.7390419,15.1941539,0.5632123,9.2452508
"CLDN5",0.016274864,0.005612722,21.502439024,0.012701487,0.015289961,0.081141329,0.006966027,0.015017431,0.014035458,0.03630119
"XBP1",6.7712477,0.6407858,0.3882927,0.8314063,0.7985807,0.5372269,0.6837424,0.383749,0.8025538,0.3875633
"SELENOM",0.42947559,0.14405987,0.94439024,0.16657174,0.19152047,3.10699955,0.26749545,0.82354519,0.36281131,0.26050089
"PIK3IP1",0.41320072,0.44901777,0.3297561,0.54021188,0.70930799,0.0708872,1.26160111,0.21426656,1.64109329,0.06509236
"TIMP3",0.02802893,0.01309635,4.9902439,0.03155437,0.02442739,3.20017833,0.0215411,0.08527755,0.02216125,0.73987708
"HMOX1",0.4059675,1.5088868,0.417561,5.0401834,3.208912,0.5711101,0.2219483,0.3207294,0.1988181,0.3551896
"RAC2",1.04159132,0.69597755,0.07902439,0.60696588,0.35611598,0.039679,2.29878898,0.02869402,2.34054453,0.0280681
"TYMP",0.9837251,5.1927035,0.5756098,4.5224412,3.3153631,0.6834597,0.7709785,0.251542,1.239236,0.1784658
"CSF2RA",0.06871609,1.48456501,0.03512195,0.76530728,1.27707724,0.03165403,0.02957882,0.03352105,0.02701562,0.01549661
"GPM6B",0.454792,0.2011225,0.9034146,0.3574358,0.2098258,2.7463219,0.7570464,21.3059802,0.6191431,9.128755
"CYBB",0.48282098,1.21983162,0.14146341,2.62251524,2.90213816,0.06197058,0.07137499,0.0815232,0.0609962,0.03434563
"GPR34",0.14647378,1.47895229,0.10634146,1.98419434,3.86534479,0.07712885,0.07919837,0.08500939,0.06226256,0.03883192
"TIMP1",0.7305606,2.5144995,4.7482927,5.6963889,1.5946637,73.4092733,1.2474547,2.2472513,1.565534,8.0952804
"PCSK1N",0.15461121,0.06548176,0.30926829,0.11738908,0.05135234,0.97860009,0.14907298,1.36229552,0.27100042,5.14356143
"VSIG4",0.15370705,1.21328344,0.15219512,2.53545594,3.8880056,0.14534106,0.08670025,0.1078037,0.07513719,0.0587984
"IL2RG",0.72332731,0.66791394,0.06634146,0.21891553,0.11181165,0.02139991,1.52234487,0.02011263,1.73427607,0.01352462
"ITM2A",0.22513562,0.0645463,13.05170732,0.03485789,0.02424464,0.10744539,1.31582896,0.20219898,1.06458421,0.09133636
"BEX1",0.06690778,0.0243218,0.06731707,0.05544797,0.02689449,0.29647793,0.0466188,1.80182355,0.11228366,2.45702688
"TCEAL9",0.09764919,0.10289991,0.91707317,0.35094264,0.19736842,2.1034329,0.07501875,1.0866184,0.09940903,1.70942615
"BEX3",0.2495479,0.1983162,1.8673171,0.3987299,0.2352887,3.3811859,0.5314543,2.8844194,0.5712326,5.4314895
"PLP1",0.03435805,0.04022451,0.23707317,0.11744603,0.08056165,0.25813642,0.05122709,102.54679539,0.04495568,1.18998554
"TSC22D3",4.6211573,3.8241347,2.3434146,2.9017486,2.900402,1.5309853,6.8688243,0.8109413,9.0244829,0.5293006
"BGN",0.009041591,0.008419083,1.726829268,0.019821154,0.015076754,6.158716005,0.006966027,0.05390185,0.014140988,0.207881417
